id,indicatordescriptionid,timeframeid,timeframe,localeid,locale_name,gvid,modifiergraphid,dimensiongraphid,dimensiongraphsortorder,modifiergraphsortorder,dimensiongraphlabel,dimensiongraphheader,textualvalue,floatvalue,formattedvalue,graphvalue,numerator,denominator,confidenceintervallow,confidenceintervallowformatted,graphcilowvalue,confidenceintervalhigh,confidenceintervalhighformatted,graphcihighvalue,standarderror,standarderrorformatted,standarderrorgraphvalue,integraltarget,floattarget,formattedtarget,fipscode,ssacode,hrrcode
192273261,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273262,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273263,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273264,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273265,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,50.2,50.2,50.2,22,43868,31.4,31.4,31.4,75.9,75.9,75.9,10.7,10.7,10.7,,,,1061,,
192273266,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273267,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,47.1,47.1,47.1,23,48880,29.8,29.8,29.8,70.6,70.6,70.6,9.8,9.8,9.8,,,,1061,,
192273268,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1043,156,1,Aged 65 years and over,Age,,196.8,196.8,196.8,61,31001,150.5,150.5,150.5,252.8,252.8,252.8,25.2,25.2,25.2,,,,1061,,
192273269,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,194.2,194.2,194.2,25,12875,125.7,125.7,125.7,286.6,286.6,286.6,38.8,38.8,38.8,,,,1061,,
192273270,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,198.6,198.6,198.6,36,18126,139.1,139.1,139.1,275.0,275.0,275.0,33.1,33.1,33.1,,,,1061,,
192273271,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,193.1,193.1,193.1,55,28482,145.5,145.5,145.5,251.4,251.4,251.4,26.0,26.0,26.0,,,,1061,,
192273272,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273273,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273274,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273275,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273276,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,194.2,194.2,194.2,55,28316,146.3,146.3,146.3,252.8,252.8,252.8,26.2,26.2,26.2,,,,1061,,
192273277,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273278,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,198.0,198.0,198.0,61,30813,151.4,151.4,151.4,254.3,254.3,254.3,25.3,25.3,25.3,,,,1061,,
192273279,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1205,1609,29,Male (Age-adjusted),Sex,,37.8,37.8,37.8,,,26.9,26.9,26.9,51.7,51.7,51.7,6.2,6.2,6.2,,,,1061,,
192273280,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,38.4,38.4,38.4,,,27.1,27.1,27.1,53.0,53.0,53.0,6.5,6.5,6.5,,,,1061,,
192273281,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273282,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273283,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273284,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273285,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,38.9,38.9,38.9,,,27.4,27.4,27.4,53.6,53.6,53.6,6.5,6.5,6.5,,,,1061,,
192273286,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273287,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,38.3,38.3,38.3,,,27.2,27.2,27.2,52.3,52.3,52.3,6.3,6.3,6.3,,,,1061,,
192273288,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1216,1610,29,Female (Age-adjusted),Sex,,32.4,32.4,32.4,,,23.8,23.8,23.8,43.3,43.3,43.3,4.9,4.9,4.9,,,,1061,,
192273289,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,32.0,32.0,32.0,,,23.0,23.0,23.0,43.4,43.4,43.4,5.1,5.1,5.1,,,,1061,,
192273290,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273291,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273292,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273293,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273294,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,32.2,32.2,32.2,,,23.1,23.1,23.1,43.6,43.6,43.6,5.1,5.1,5.1,,,,1061,,
192273295,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273296,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,32.6,32.6,32.6,,,23.9,23.9,23.9,43.5,43.5,43.5,4.9,4.9,4.9,,,,1061,,
192273297,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,35.9,35.9,35.9,,,28.4,28.4,28.4,44.9,44.9,44.9,4.1,4.1,4.1,,,,1061,,
192273298,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273299,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273300,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273301,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273302,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,36.2,36.2,36.2,,,28.6,28.6,28.6,45.2,45.2,45.2,4.1,4.1,4.1,,,,1061,,
192273303,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1061,,
192273304,50011,30,2002-2008,131,Alabama - Geneva,0O010Z,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,36.0,36.0,36.0,,,28.8,28.8,28.8,44.5,44.5,44.5,3.9,3.9,3.9,,,,1061,,
192273305,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1,1,29,Total (Age-adjusted),Total,,,DSU,,,,,,,,,,,,,,,,1063,,
192273306,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1,1,1,Total,Total,,,DSU,,18,67164,,,,,,,,,,,,,1063,,
192273307,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1063,,
192273308,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273309,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273310,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273311,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273312,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273313,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273314,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273315,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273316,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273317,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273318,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,1063,,
192273319,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273320,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273321,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273322,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273323,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273324,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273325,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273326,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273327,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273328,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273329,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,789,132,1,Aged 45-64 years,Age,,,DSU,,,,,,,,,,,,,,,,1063,,
192273330,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273331,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273332,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273333,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273334,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273335,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273336,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273337,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273338,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273339,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273340,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1043,156,1,Aged 65 years and over,Age,,,DSU,,10,10071,,,,,,,,,,,,,1063,,
192273341,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273342,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273343,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273344,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273345,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273346,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273347,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273348,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273349,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273350,50011,30,2002-2008,132,Alabama - Greene,0O0111,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,10,10044,,,,,,,,,,,,,1063,,
192273351,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1205,1609,29,Male (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273352,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273353,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273354,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273355,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273356,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273357,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273358,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273359,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273360,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1216,1610,29,Female (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,1063,,
192273361,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273362,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273363,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273364,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273365,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273366,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273367,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273368,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273369,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273370,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273371,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273372,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273373,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273374,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273375,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273376,50011,30,2002-2008,132,Alabama - Greene,0O0111,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1063,,
192273377,50011,30,2002-2008,133,Alabama - Hale,0O0113,28,1,1,29,Total (Age-adjusted),Total,,30.3,30.3,30.3,,,21.6,21.6,21.6,41.5,41.5,41.5,4.9,4.9,4.9,,,,1065,,
192273378,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,1,1,1,Total,Total,,33.3,33.3,33.3,39,116984,23.7,23.7,23.7,45.6,45.6,45.6,5.3,5.3,5.3,,,,1065,,
192273379,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1065,,
192273380,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273381,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273382,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273383,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273384,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273385,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273386,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273387,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273388,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273389,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273390,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,1065,,
192273391,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273392,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1065,,
192273393,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273394,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
192273395,50011,30,2002-2008,133,Alabama - Hale,0O0113,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1065,,
